,tconst,primaryTitle,startYear,genres,averageRating,budget,ww_gross,budget1mil,ww_gross1mil,ROI,genre_list,Mystery,Comedy,Thriller,Sci-Fi,Adventure,Animation,genre_count,top_genre_list
1036,tt4287320,The Circle,2017,"Drama,Sci-Fi,Thriller",5.3,18000000.0,40656399.0,18.0,40.66,125.86888333333333,"['Drama', 'Sci-Fi', 'Thriller']",False,False,True,True,False,False,3,Thriller
1037,tt4291700,Prey,2016,"Comedy,Horror,Thriller",5.1,4165400.0,6820723.0,4.17,6.82,63.747131127862865,"['Comedy', 'Horror', 'Thriller']",False,True,True,False,False,False,3,Comedy
1037,tt4291700,Prey,2016,"Comedy,Horror,Thriller",5.1,4165400.0,6820723.0,4.17,6.82,63.747131127862865,"['Comedy', 'Horror', 'Thriller']",False,True,True,False,False,False,3,Horror
1037,tt4291700,Prey,2016,"Comedy,Horror,Thriller",5.1,4165400.0,6820723.0,4.17,6.82,63.747131127862865,"['Comedy', 'Horror', 'Thriller']",False,True,True,False,False,False,3,Thriller
1038,tt4295750,Vitamin,2014,Comedy,5.4,1000000.0,2422835.0,1.0,2.42,142.2835,['Comedy'],False,True,False,False,False,False,1,Comedy
1039,tt4296800,Ladrones,2015,Comedy,5.1,3000000.0,3504414.0,3.0,3.5,16.8138,['Comedy'],False,True,False,False,False,False,1,Comedy
1040,tt4302938,Kubo and the Two Strings,2016,"Action,Adventure,Animation",7.8,60000000.0,76249438.0,60.0,76.25,27.082396666666668,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Adventure
1040,tt4302938,Kubo and the Two Strings,2016,"Action,Adventure,Animation",7.8,60000000.0,76249438.0,60.0,76.25,27.082396666666668,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Animation
1041,tt4306308,Cute & Dangerous,2015,"Comedy,Romance",6.1,5000000.0,3597444.0,5.0,3.6,-28.05112,"['Comedy', 'Romance']",False,True,False,False,False,False,2,Comedy
1044,tt4315956,Love Forecast,2015,"Comedy,Drama,Romance",6.2,4000000.0,13608637.0,4.0,13.61,240.215925,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
1046,tt4326444,Julieta,2016,"Drama,Mystery,Romance",7.1,1593000.0,22468044.0,1.59,22.47,1310.423352165725,"['Drama', 'Mystery', 'Romance']",True,False,False,False,False,False,3,Mystery
1049,tt4361050,Ouija: Origin of Evil,2016,"Drama,Horror,Mystery",6.1,9000000.0,81705746.0,9.0,81.71,807.8416222222222,"['Drama', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Horror
1049,tt4361050,Ouija: Origin of Evil,2016,"Drama,Horror,Mystery",6.1,9000000.0,81705746.0,9.0,81.71,807.8416222222222,"['Drama', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Mystery
1050,tt4363250,Lost in the Pacific,2016,"Adventure,Sci-Fi,Thriller",4.1,10000000.0,5368535.0,10.0,5.37,-46.31465,"['Adventure', 'Sci-Fi', 'Thriller']",False,False,True,True,True,False,3,Adventure
1050,tt4363250,Lost in the Pacific,2016,"Adventure,Sci-Fi,Thriller",4.1,10000000.0,5368535.0,10.0,5.37,-46.31465,"['Adventure', 'Sci-Fi', 'Thriller']",False,False,True,True,True,False,3,Sci-Fi
1050,tt4363250,Lost in the Pacific,2016,"Adventure,Sci-Fi,Thriller",4.1,10000000.0,5368535.0,10.0,5.37,-46.31465,"['Adventure', 'Sci-Fi', 'Thriller']",False,False,True,True,True,False,3,Thriller
1051,tt4364194,The Peanut Butter Falcon,2019,"Comedy,Drama",7.6,6200000.0,23341640.0,6.2,23.34,276.478064516129,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1053,tt4383594,Nine Lives,2016,"Comedy,Drama,Family",5.3,30000000.0,57814445.0,30.0,57.81,92.71481666666666,"['Comedy', 'Drama', 'Family']",False,True,False,False,False,False,3,Comedy
1054,tt4385888,20th Century Women,2016,"Comedy,Drama",7.3,7000000.0,7214806.0,7.0,7.21,3.068657142857143,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1058,tt4404474,Potato Salad,2015,"Comedy,Horror",1.3,1180000.0,3020134.0,1.18,3.02,155.9435593220339,"['Comedy', 'Horror']",False,True,False,False,False,False,2,Comedy
1058,tt4404474,Potato Salad,2015,"Comedy,Horror",1.3,1180000.0,3020134.0,1.18,3.02,155.9435593220339,"['Comedy', 'Horror']",False,True,False,False,False,False,2,Horror
1059,tt4412362,My Big Night,2015,Comedy,6.0,4720000.0,2678216.0,4.72,2.68,-43.25813559322034,['Comedy'],False,True,False,False,False,False,1,Comedy
1061,tt4422290,Fool's Day,2014,Comedy,4.5,2000000.0,1762945.0,2.0,1.76,-11.852749999999999,['Comedy'],False,True,False,False,False,False,1,Comedy
1062,tt4425200,John Wick: Chapter 2,2017,"Action,Crime,Thriller",7.5,40000000.0,171539887.0,40.0,171.54,328.8497175,"['Action', 'Crime', 'Thriller']",False,False,True,False,False,False,3,Thriller
1063,tt4429194,Paris Can Wait,2016,"Comedy,Drama,Romance",5.8,5000000.0,13203541.0,5.0,13.2,164.07082,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
1064,tt4438848,Neighbors 2: Sorority Rising,2016,Comedy,5.7,35000000.0,108007109.0,35.0,108.01,208.59174000000002,['Comedy'],False,True,False,False,False,False,1,Comedy
1065,tt4463894,Shaft,2019,"Action,Comedy,Crime",6.4,35000000.0,21360215.0,35.0,21.36,-38.97081428571428,"['Action', 'Comedy', 'Crime']",False,True,False,False,False,False,3,Comedy
1067,tt4468740,Paddington 2,2017,"Adventure,Comedy,Family",7.8,40000000.0,227978523.0,40.0,227.98,469.9463075,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,3,Adventure
1067,tt4468740,Paddington 2,2017,"Adventure,Comedy,Family",7.8,40000000.0,227978523.0,40.0,227.98,469.9463075,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,3,Comedy
1068,tt4477536,Fifty Shades Freed,2018,"Drama,Romance,Thriller",4.5,55000000.0,371985018.0,55.0,371.99,576.3363963636364,"['Drama', 'Romance', 'Thriller']",False,False,True,False,False,False,3,Thriller
1070,tt4481514,The House,2017,"Comedy,Crime",5.6,40000000.0,34184504.0,40.0,34.18,-14.53874,"['Comedy', 'Crime']",False,True,False,False,False,False,2,Comedy
1071,tt4493588,Immenhof - Das Abenteuer eines Sommers,2019,"Adventure,Drama,Family",5.9,5310000.0,2871120.0,5.31,2.87,-45.92994350282486,"['Adventure', 'Drama', 'Family']",False,False,False,False,True,False,3,Adventure
1072,tt4494382,Condorito: The Movie,2017,"Adventure,Animation,Comedy",5.2,8000000.0,8431194.0,8.0,8.43,5.389925,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1072,tt4494382,Condorito: The Movie,2017,"Adventure,Animation,Comedy",5.2,8000000.0,8431194.0,8.0,8.43,5.389925,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1072,tt4494382,Condorito: The Movie,2017,"Adventure,Animation,Comedy",5.2,8000000.0,8431194.0,8.0,8.43,5.389925,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1073,tt4500922,Maze Runner: The Death Cure,2018,"Action,Adventure,Sci-Fi",6.2,62000000.0,288175335.0,62.0,288.18,364.7989274193548,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Adventure
1073,tt4500922,Maze Runner: The Death Cure,2018,"Action,Adventure,Sci-Fi",6.2,62000000.0,288175335.0,62.0,288.18,364.7989274193548,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Sci-Fi
1074,tt4501244,Why Him?,2016,Comedy,6.2,38000000.0,118102725.0,38.0,118.1,210.79664473684213,['Comedy'],False,True,False,False,False,False,1,Comedy
1075,tt4501454,The Meddler,2015,"Comedy,Drama,Romance",6.3,3200000.0,5425148.0,3.2,5.43,69.535875,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
1076,tt4504044,The Prodigy,2019,"Horror,Thriller",5.8,6000000.0,21150265.0,6.0,21.15,252.50441666666666,"['Horror', 'Thriller']",False,False,True,False,False,False,2,Horror
1076,tt4504044,The Prodigy,2019,"Horror,Thriller",5.8,6000000.0,21150265.0,6.0,21.15,252.50441666666666,"['Horror', 'Thriller']",False,False,True,False,False,False,2,Thriller
1077,tt4505208,One Man and His Cow,2016,"Adventure,Comedy,Drama",6.8,5300000.0,8003756.0,5.3,8.0,51.0142641509434,"['Adventure', 'Comedy', 'Drama']",False,True,False,False,True,False,3,Adventure
1077,tt4505208,One Man and His Cow,2016,"Adventure,Comedy,Drama",6.8,5300000.0,8003756.0,5.3,8.0,51.0142641509434,"['Adventure', 'Comedy', 'Drama']",False,True,False,False,True,False,3,Comedy
1078,tt4513674,Caf̩ Society,2016,"Comedy,Drama,Romance",6.6,30000000.0,43763247.0,30.0,43.76,45.87749,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
1080,tt4520364,Morgan,2016,"Action,Horror,Sci-Fi",5.8,8000000.0,8809407.0,8.0,8.81,10.117587499999999,"['Action', 'Horror', 'Sci-Fi']",False,False,False,True,False,False,3,Horror
1080,tt4520364,Morgan,2016,"Action,Horror,Sci-Fi",5.8,8000000.0,8809407.0,8.0,8.81,10.117587499999999,"['Action', 'Horror', 'Sci-Fi']",False,False,False,True,False,False,3,Sci-Fi
1081,tt4520988,Frozen II,2019,"Adventure,Animation,Comedy",6.9,150000000.0,1450026933.0,150.0,1450.03,866.684622,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1081,tt4520988,Frozen II,2019,"Adventure,Animation,Comedy",6.9,150000000.0,1450026933.0,150.0,1450.03,866.684622,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1081,tt4520988,Frozen II,2019,"Adventure,Animation,Comedy",6.9,150000000.0,1450026933.0,150.0,1450.03,866.684622,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1082,tt4530422,Overlord,2018,"Action,Adventure,Horror",6.6,38000000.0,41657844.0,38.0,41.66,9.625905263157895,"['Action', 'Adventure', 'Horror']",False,False,False,False,True,False,3,Adventure
1082,tt4530422,Overlord,2018,"Action,Adventure,Horror",6.6,38000000.0,41657844.0,38.0,41.66,9.625905263157895,"['Action', 'Adventure', 'Horror']",False,False,False,False,True,False,3,Horror
1083,tt4531694,Pattaya,2016,Comedy,4.9,5900000.0,14496436.0,5.9,14.5,145.70230508474575,['Comedy'],False,True,False,False,False,False,1,Comedy
1084,tt4532826,Robin Hood,2018,"Action,Adventure,Drama",5.3,100000000.0,86489031.0,100.0,86.49,-13.510969000000001,"['Action', 'Adventure', 'Drama']",False,False,False,False,True,False,3,Adventure
1086,tt4537986,Manhunt,2017,"Action,Crime,Thriller",5.2,30000000.0,18339343.0,30.0,18.34,-38.868856666666666,"['Action', 'Crime', 'Thriller']",False,False,True,False,False,False,3,Thriller
1087,tt4538916,Finding Your Feet,2017,"Comedy,Drama,Family",6.7,7074000.0,15845593.0,7.07,15.85,123.99763924229572,"['Comedy', 'Drama', 'Family']",False,True,False,False,False,False,3,Comedy
1088,tt4540710,Miss Sloane,2016,"Drama,Thriller",7.5,13000000.0,9101546.0,13.0,9.1,-29.988107692307693,"['Drama', 'Thriller']",False,False,True,False,False,False,2,Thriller
1089,tt4547056,The Girl with All the Gifts,2016,"Action,Adventure,Drama",6.6,5240000.0,4086096.0,5.24,4.09,-22.021068702290076,"['Action', 'Adventure', 'Drama']",False,False,False,False,True,False,3,Adventure
1090,tt4550098,Nocturnal Animals,2016,"Drama,Thriller",7.5,22500000.0,30311857.0,22.5,30.31,34.719364444444444,"['Drama', 'Thriller']",False,False,True,False,False,False,2,Thriller
1092,tt4560436,Mile 22,2018,"Action,Thriller",6.1,50000000.0,66308758.0,50.0,66.31,32.617516,"['Action', 'Thriller']",False,False,True,False,False,False,2,Thriller
1094,tt4572792,The Book of Henry,2017,"Crime,Drama,Thriller",6.6,10000000.0,4596705.0,10.0,4.6,-54.03295,"['Crime', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
1095,tt4575576,Christopher Robin,2018,"Comedy,Drama,Family",7.3,75000000.0,197744377.0,75.0,197.74,163.65916933333332,"['Comedy', 'Drama', 'Family']",False,True,False,False,False,False,3,Comedy
1096,tt4587656,The Star,2017,"Adventure,Animation,Comedy",6.2,20000000.0,84315669.0,20.0,84.32,321.578345,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1096,tt4587656,The Star,2017,"Adventure,Animation,Comedy",6.2,20000000.0,84315669.0,20.0,84.32,321.578345,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1096,tt4587656,The Star,2017,"Adventure,Animation,Comedy",6.2,20000000.0,84315669.0,20.0,84.32,321.578345,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1097,tt4591310,The Monkey King 2,2016,"Action,Adventure,Fantasy",5.9,68005000.0,193678298.0,68.0,193.68,184.80008528784649,"['Action', 'Adventure', 'Fantasy']",False,False,False,False,True,False,3,Adventure
1098,tt4595882,Can You Ever Forgive Me?,2018,"Biography,Comedy,Crime",7.1,10000000.0,12442161.0,10.0,12.44,24.421609999999998,"['Biography', 'Comedy', 'Crime']",False,True,False,False,False,False,3,Comedy
1099,tt4616292,Encore heureux,2015,"Comedy,Drama",5.6,5900000.0,2434473.0,5.9,2.43,-58.73774576271187,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1100,tt4621872,Like Crazy,2016,"Comedy,Drama",7.2,17700000.0,9029150.0,17.7,9.03,-48.987853107344634,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1101,tt4622512,Battle of the Sexes,2017,"Biography,Comedy,Drama",6.7,25000000.0,18598607.0,25.0,18.6,-25.605572,"['Biography', 'Comedy', 'Drama']",False,True,False,False,False,False,3,Comedy
1102,tt4624424,Storks,2016,"Adventure,Animation,Comedy",6.8,70000000.0,183388953.0,70.0,183.39,161.98421857142858,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1102,tt4624424,Storks,2016,"Adventure,Animation,Comedy",6.8,70000000.0,183388953.0,70.0,183.39,161.98421857142858,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1102,tt4624424,Storks,2016,"Adventure,Animation,Comedy",6.8,70000000.0,183388953.0,70.0,183.39,161.98421857142858,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1104,tt4630562,The Fate of the Furious,2017,"Action,Adventure,Crime",6.7,250000000.0,1236005118.0,250.0,1236.01,394.4020472,"['Action', 'Adventure', 'Crime']",False,False,False,False,True,False,3,Adventure
1105,tt4633694,Spider-Man: Into the Spider-Verse,2018,"Action,Adventure,Animation",8.4,90000000.0,375540831.0,90.0,375.54,317.26759000000004,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Adventure
1105,tt4633694,Spider-Man: Into the Spider-Verse,2018,"Action,Adventure,Animation",8.4,90000000.0,375540831.0,90.0,375.54,317.26759000000004,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Animation
1106,tt4641730,Ricky Rapper and the Nighthawk,2016,"Comedy,Family,Music",4.1,1888000.0,3482563.0,1.89,3.48,84.45778601694916,"['Comedy', 'Family', 'Music']",False,True,False,False,False,False,3,Comedy
1107,tt4643580,Huevos: Little Rooster's Egg-cellent Adventure,2015,"Adventure,Animation,Comedy",5.8,5300000.0,25892561.0,5.3,25.89,388.5388867924528,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1107,tt4643580,Huevos: Little Rooster's Egg-cellent Adventure,2015,"Adventure,Animation,Comedy",5.8,5300000.0,25892561.0,5.3,25.89,388.5388867924528,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1107,tt4643580,Huevos: Little Rooster's Egg-cellent Adventure,2015,"Adventure,Animation,Comedy",5.8,5300000.0,25892561.0,5.3,25.89,388.5388867924528,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1111,tt4649416,Almost Christmas,2016,"Comedy,Drama",6.1,17000000.0,42580920.0,17.0,42.58,150.476,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1112,tt4649466,Kingsman: The Golden Circle,2017,"Action,Adventure,Comedy",6.7,104000000.0,410902662.0,104.0,410.9,295.09871346153847,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
1112,tt4649466,Kingsman: The Golden Circle,2017,"Action,Adventure,Comedy",6.7,104000000.0,410902662.0,104.0,410.9,295.09871346153847,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
1114,tt4651460,Tschiller: Off Duty,2016,"Action,Crime,Thriller",4.1,9440000.0,2897344.0,9.44,2.9,-69.30779661016949,"['Action', 'Crime', 'Thriller']",False,False,True,False,False,False,3,Thriller
1115,tt4651520,Bad Moms,2016,Comedy,6.2,20000000.0,183936074.0,20.0,183.94,819.68037,['Comedy'],False,True,False,False,False,False,1,Comedy
1116,tt4652532,Enter the Warriors Gate,2016,"Action,Adventure,Comedy",5.4,23600000.0,3554029.0,23.6,3.55,-84.94055508474577,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
1116,tt4652532,Enter the Warriors Gate,2016,"Action,Adventure,Comedy",5.4,23600000.0,3554029.0,23.6,3.55,-84.94055508474577,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
1118,tt4667094,Fifty Shades of Black,2016,Comedy,3.5,5000000.0,22227514.0,5.0,22.23,344.55028,['Comedy'],False,True,False,False,False,False,1,Comedy
1119,tt4668834,Air Bound,2015,"Action,Adventure,Animation",5.1,20000000.0,2889160.0,20.0,2.89,-85.55420000000001,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Adventure
1119,tt4668834,Air Bound,2015,"Action,Adventure,Animation",5.1,20000000.0,2889160.0,20.0,2.89,-85.55420000000001,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Animation
1120,tt4669186,What Now?,2016,"Comedy,Documentary",5.9,9900000.0,23591043.0,9.9,23.59,138.29336363636364,"['Comedy', 'Documentary']",False,True,False,False,False,False,2,Comedy
1124,tt4680182,Colossal,2016,"Comedy,Drama,Fantasy",6.2,15000000.0,4531320.0,15.0,4.53,-69.7912,"['Comedy', 'Drama', 'Fantasy']",False,True,False,False,False,False,3,Comedy
1127,tt4686844,The Death of Stalin,2017,"Comedy,Drama,History",7.2,13000000.0,24646055.0,13.0,24.65,89.58503846153846,"['Comedy', 'Drama', 'History']",False,True,False,False,False,False,3,Comedy
1128,tt4687848,Railroad Tigers,2016,"Action,Adventure,Comedy",5.8,50000000.0,102205175.0,50.0,102.21,104.41035000000001,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
1128,tt4687848,Railroad Tigers,2016,"Action,Adventure,Comedy",5.8,50000000.0,102205175.0,50.0,102.21,104.41035000000001,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
1129,tt4693612,Mr. Stein Goes Online,2017,"Comedy,Romance",6.4,5000000.0,3358085.0,5.0,3.36,-32.8383,"['Comedy', 'Romance']",False,True,False,False,False,False,2,Comedy
1130,tt4695012,It Comes at Night,2017,"Horror,Mystery",6.2,5000000.0,19735344.0,5.0,19.74,294.70687999999996,"['Horror', 'Mystery']",True,False,False,False,False,False,2,Horror
1130,tt4695012,It Comes at Night,2017,"Horror,Mystery",6.2,5000000.0,19735344.0,5.0,19.74,294.70687999999996,"['Horror', 'Mystery']",True,False,False,False,False,False,2,Mystery
1131,tt4701182,Bumblebee,2018,"Action,Adventure,Sci-Fi",6.8,135000000.0,467989645.0,135.0,467.99,246.6589962962963,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Adventure
1131,tt4701182,Bumblebee,2018,"Action,Adventure,Sci-Fi",6.8,135000000.0,467989645.0,135.0,467.99,246.6589962962963,"['Action', 'Adventure', 'Sci-Fi']",False,False,False,True,True,False,3,Sci-Fi
1132,tt4701660,The Mermaid,2016,"Comedy,Drama,Fantasy",6.2,60720000.0,553810228.0,60.72,553.81,812.0721805006588,"['Comedy', 'Drama', 'Fantasy']",False,True,False,False,False,False,3,Comedy
1133,tt4701724,Early Man,2018,"Adventure,Animation,Comedy",6.1,50000000.0,54622814.0,50.0,54.62,9.245628,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1133,tt4701724,Early Man,2018,"Adventure,Animation,Comedy",6.1,50000000.0,54622814.0,50.0,54.62,9.245628,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1133,tt4701724,Early Man,2018,"Adventure,Animation,Comedy",6.1,50000000.0,54622814.0,50.0,54.62,9.245628,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1134,tt4706702,"Paws, Bones & Rock'n'roll",2015,"Comedy,Family",4.5,2000000.0,2346979.0,2.0,2.35,17.34895,"['Comedy', 'Family']",False,True,False,False,False,False,2,Comedy
1135,tt4714782,Personal Shopper,2016,"Drama,Mystery,Thriller",6.1,6000000.0,2840408.0,6.0,2.84,-52.659866666666666,"['Drama', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
