,tconst,primaryTitle,startYear,genres,averageRating,budget,ww_gross,budget1mil,ww_gross1mil,numeratorROI,ROI,genre_list,History,Mystery,Western,Fantasy,Drama,Horror,Documentary,Comedy,Thriller,Music,Sport,Biography,Romance,Sci-Fi,Crime,Family,Adventure,Action,Musical,Animation,War,genre_count
1425,tt6513120,Fighting with My Family,2019,"Biography,Comedy,Drama",7.1,11000000.0,40811919.0,11.0,40.81,29811919.0,271.01744545454545,Comedy,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3
1425,tt6513120,Fighting with My Family,2019,"Biography,Comedy,Drama",7.1,11000000.0,40811919.0,11.0,40.81,29811919.0,271.01744545454545,Drama,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3
1426,tt6513656,Escape Plan 2: Hades,2018,"Action,Crime,Mystery",3.8,45000000.0,17592626.0,45.0,17.59,-27407374.0,-60.90527555555556,Action,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3
1426,tt6513656,Escape Plan 2: Hades,2018,"Action,Crime,Mystery",3.8,45000000.0,17592626.0,45.0,17.59,-27407374.0,-60.90527555555556,Crime,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3
1426,tt6513656,Escape Plan 2: Hades,2018,"Action,Crime,Mystery",3.8,45000000.0,17592626.0,45.0,17.59,-27407374.0,-60.90527555555556,Mystery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,3
1427,tt6515342,Knock,2017,Comedy,6.0,14800000.0,5394474.0,14.8,5.39,-9405526.0,-63.550851351351355,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1428,tt6516734,Pettersson und Findus - Findus zieht um,2018,"Adventure,Animation,Comedy",5.1,9440000.0,2627805.0,9.44,2.63,-6812195.0,-72.16308262711864,Adventure,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3
1428,tt6516734,Pettersson und Findus - Findus zieht um,2018,"Adventure,Animation,Comedy",5.1,9440000.0,2627805.0,9.44,2.63,-6812195.0,-72.16308262711864,Animation,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3
1428,tt6516734,Pettersson und Findus - Findus zieht um,2018,"Adventure,Animation,Comedy",5.1,9440000.0,2627805.0,9.44,2.63,-6812195.0,-72.16308262711864,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,3
1429,tt6521876,Jay and Silent Bob Reboot,2019,Comedy,5.7,10000000.0,4691248.0,10.0,4.69,-5308752.0,-53.08752,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1430,tt6523720,The Quake,2018,"Action,Drama,Thriller",6.2,5731000.0,13837294.0,5.73,13.84,8106294.0,141.44641423835282,Action,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3
1430,tt6523720,The Quake,2018,"Action,Drama,Thriller",6.2,5731000.0,13837294.0,5.73,13.84,8106294.0,141.44641423835282,Drama,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3
1430,tt6523720,The Quake,2018,"Action,Drama,Thriller",6.2,5731000.0,13837294.0,5.73,13.84,8106294.0,141.44641423835282,Thriller,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3
1431,tt6535880,Haunt,2019,"Horror,Thriller",6.3,5000000.0,2233978.0,5.0,2.23,-2766022.0,-55.320440000000005,Horror,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
1431,tt6535880,Haunt,2019,"Horror,Thriller",6.3,5000000.0,2233978.0,5.0,2.23,-2766022.0,-55.320440000000005,Thriller,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
1432,tt6542108,Patrick the Pug,2018,"Comedy,Family,Romance",5.8,7860000.0,3369468.0,7.86,3.37,-4490532.0,-57.13145038167939,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,3
1432,tt6542108,Patrick the Pug,2018,"Comedy,Family,Romance",5.8,7860000.0,3369468.0,7.86,3.37,-4490532.0,-57.13145038167939,Family,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,3
1432,tt6542108,Patrick the Pug,2018,"Comedy,Family,Romance",5.8,7860000.0,3369468.0,7.86,3.37,-4490532.0,-57.13145038167939,Romance,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,3
1433,tt6543652,Cold War,2018,"Drama,History,Music",7.6,5074000.0,20343051.0,5.07,20.34,15269051.0,300.92729601892,Drama,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
1433,tt6543652,Cold War,2018,"Drama,History,Music",7.6,5074000.0,20343051.0,5.07,20.34,15269051.0,300.92729601892,History,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
1433,tt6543652,Cold War,2018,"Drama,History,Music",7.6,5074000.0,20343051.0,5.07,20.34,15269051.0,300.92729601892,Music,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
1434,tt6559390,The Apparition,2018,Drama,6.3,10502000.0,3562793.0,10.5,3.56,-6939207.0,-66.07509998095601,Drama,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1435,tt6565702,X-Men: Dark Phoenix,2019,"Action,Adventure,Sci-Fi",5.8,200000000.0,252442974.0,200.0,252.44,52442974.0,26.221487,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,3
1435,tt6565702,X-Men: Dark Phoenix,2019,"Action,Adventure,Sci-Fi",5.8,200000000.0,252442974.0,200.0,252.44,52442974.0,26.221487,Adventure,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,3
1435,tt6565702,X-Men: Dark Phoenix,2019,"Action,Adventure,Sci-Fi",5.8,200000000.0,252442974.0,200.0,252.44,52442974.0,26.221487,Sci-Fi,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,3
1436,tt6574272,Phoenix Forgotten,2017,"Horror,Mystery,Sci-Fi",5.3,2800000.0,3697729.0,2.8,3.7,897729.0,32.06175,Horror,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
1436,tt6574272,Phoenix Forgotten,2017,"Horror,Mystery,Sci-Fi",5.3,2800000.0,3697729.0,2.8,3.7,897729.0,32.06175,Mystery,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
1436,tt6574272,Phoenix Forgotten,2017,"Horror,Mystery,Sci-Fi",5.3,2800000.0,3697729.0,2.8,3.7,897729.0,32.06175,Sci-Fi,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
1437,tt6588966,Hichki,2018,"Comedy,Drama",7.5,2000000.0,26055222.0,2.0,26.06,24055222.0,1202.7611,Comedy,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1437,tt6588966,Hichki,2018,"Comedy,Drama",7.5,2000000.0,26055222.0,2.0,26.06,24055222.0,1202.7611,Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
1438,tt6599742,Sara's Notebook,2018,"Adventure,Drama,Mystery",5.9,1180000.0,6298717.0,1.18,6.3,5118717.0,433.7895762711865,Adventure,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
1438,tt6599742,Sara's Notebook,2018,"Adventure,Drama,Mystery",5.9,1180000.0,6298717.0,1.18,6.3,5118717.0,433.7895762711865,Drama,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
1438,tt6599742,Sara's Notebook,2018,"Adventure,Drama,Mystery",5.9,1180000.0,6298717.0,1.18,6.3,5118717.0,433.7895762711865,Mystery,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3
1439,tt6628322,Shanghai Fortress,2019,"Action,Sci-Fi",4.3,64000000.0,16923671.0,64.0,16.92,-47076329.0,-73.55676406250001,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2
1439,tt6628322,Shanghai Fortress,2019,"Action,Sci-Fi",4.3,64000000.0,16923671.0,64.0,16.92,-47076329.0,-73.55676406250001,Sci-Fi,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,2
1440,tt6628394,Bad Times at the El Royale,2018,"Crime,Drama,Mystery",7.1,32000000.0,31882724.0,32.0,31.88,-117276.0,-0.3664875,Crime,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3
1440,tt6628394,Bad Times at the El Royale,2018,"Crime,Drama,Mystery",7.1,32000000.0,31882724.0,32.0,31.88,-117276.0,-0.3664875,Drama,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3
1440,tt6628394,Bad Times at the El Royale,2018,"Crime,Drama,Mystery",7.1,32000000.0,31882724.0,32.0,31.88,-117276.0,-0.3664875,Mystery,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3
1441,tt6644200,A Quiet Place,2018,"Drama,Horror,Sci-Fi",7.5,17000000.0,340949051.0,17.0,340.95,323949051.0,1905.5826529411763,Drama,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
1441,tt6644200,A Quiet Place,2018,"Drama,Horror,Sci-Fi",7.5,17000000.0,340949051.0,17.0,340.95,323949051.0,1905.5826529411763,Horror,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
1441,tt6644200,A Quiet Place,2018,"Drama,Horror,Sci-Fi",7.5,17000000.0,340949051.0,17.0,340.95,323949051.0,1905.5826529411763,Sci-Fi,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3
1442,tt6660238,Crazy Alien,2019,"Comedy,Sci-Fi",5.7,105000000.0,327598891.0,105.0,327.6,222598891.0,211.9989438095238,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2
1442,tt6660238,Crazy Alien,2019,"Comedy,Sci-Fi",5.7,105000000.0,327598891.0,105.0,327.6,222598891.0,211.9989438095238,Sci-Fi,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,2
1443,tt6663582,The Spy Who Dumped Me,2018,"Action,Adventure,Comedy",6.0,40000000.0,75336527.0,40.0,75.34,35336527.0,88.3413175,Action,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
1443,tt6663582,The Spy Who Dumped Me,2018,"Action,Adventure,Comedy",6.0,40000000.0,75336527.0,40.0,75.34,35336527.0,88.3413175,Adventure,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
1443,tt6663582,The Spy Who Dumped Me,2018,"Action,Adventure,Comedy",6.0,40000000.0,75336527.0,40.0,75.34,35336527.0,88.3413175,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,3
1444,tt6690310,Extraordinary Mission,2017,"Action,Crime",6.2,23000000.0,22757764.0,23.0,22.76,-242236.0,-1.0532,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2
1444,tt6690310,Extraordinary Mission,2017,"Action,Crime",6.2,23000000.0,22757764.0,23.0,22.76,-242236.0,-1.0532,Crime,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2
1445,tt6697582,Arif V 216,2018,"Comedy,Music,Sci-Fi",7.2,9000000.0,13547689.0,9.0,13.55,4547689.0,50.52987777777778,Comedy,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,3
1445,tt6697582,Arif V 216,2018,"Comedy,Music,Sci-Fi",7.2,9000000.0,13547689.0,9.0,13.55,4547689.0,50.52987777777778,Music,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,3
1445,tt6697582,Arif V 216,2018,"Comedy,Music,Sci-Fi",7.2,9000000.0,13547689.0,9.0,13.55,4547689.0,50.52987777777778,Sci-Fi,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,3
1446,tt6708044,The Tribe,2018,Comedy,5.8,4130000.0,7318071.0,4.13,7.32,3188071.0,77.19300242130751,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1447,tt6722030,The Intruder,2019,"Drama,Horror,Mystery",5.6,8000000.0,41092397.0,8.0,41.09,33092397.0,413.65496249999995,Drama,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
1447,tt6722030,The Intruder,2019,"Drama,Horror,Mystery",5.6,8000000.0,41092397.0,8.0,41.09,33092397.0,413.65496249999995,Horror,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
1447,tt6722030,The Intruder,2019,"Drama,Horror,Mystery",5.6,8000000.0,41092397.0,8.0,41.09,33092397.0,413.65496249999995,Mystery,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
1448,tt6736198,Ready to Mingle,2019,Comedy,5.9,1450000.0,3231457.0,1.45,3.23,1781457.0,122.85910344827586,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1449,tt6751668,Parasite,2019,"Comedy,Drama,Thriller",8.6,11400000.0,264281939.0,11.4,264.28,252881939.0,2218.2626228070176,Comedy,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3
1449,tt6751668,Parasite,2019,"Comedy,Drama,Thriller",8.6,11400000.0,264281939.0,11.4,264.28,252881939.0,2218.2626228070176,Drama,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3
1449,tt6751668,Parasite,2019,"Comedy,Drama,Thriller",8.6,11400000.0,264281939.0,11.4,264.28,252881939.0,2218.2626228070176,Thriller,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3
1450,tt6772950,Truth or Dare,2018,"Horror,Thriller",5.2,3500000.0,95330493.0,3.5,95.33,91830493.0,2623.7283714285713,Horror,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
1450,tt6772950,Truth or Dare,2018,"Horror,Thriller",5.2,3500000.0,95330493.0,3.5,95.33,91830493.0,2623.7283714285713,Thriller,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
